Experiment,Model,Run,AS_Index,Line,Title,Matched_GT,Decision,Reason,Has_Payoff_Evidence,Case,Condition,Source,Has_Representation_Evidence
ODD-only,Llama-3.3-70B,run_07.md,2,14,Transformer Capacity Authorization Dilemma,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_07.md,3,23,Mutual Exchange Coordination Game,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_07.md,4,32,Authorization and Investment Asymmetric Coordination Game,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_07.md,5,41,Groundwater Extraction Prisoner's Dilemma,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_07.md,6,50,Social Learning and Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_08.md,1,4,Farmer-Farmer Coordination,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_08.md,2,13,Asymmetric Transformer-Capacity Authorization Dilemma,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_08.md,3,24,Farmer-Staff Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_08.md,4,34,Farmer-Staff Formal Cooperation,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_08.md,5,42,Farmer-Farmer Groundwater Over-Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_08.md,6,52,Sequential Social Learning,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_09.md,1,4,Farmer-Farmer Coordination,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_09.md,2,14,Farmer Social Learning,AS2: Sequential social-learning process in capacitor adoption,FP-duplicate,duplicate generated AS for AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_09.md,3,25,Farmer-Farmer Authorization,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_09.md,4,35,Farmer-Staff Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_09.md,5,45,Farmer-Staff Formal Cooperation,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_09.md,6,55,Farmer-Farmer Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_10.md,1,4,Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_10.md,2,14,Social Learning in Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_10.md,3,24,Transformer Capacity Authorization,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_10.md,4,34,Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_10.md,5,44,Formal vs. Informal Request,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_10.md,6,54,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_11.md,1,4,Mutual Investment in Voltage-Stabilising Equipment,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_11.md,2,13,Sequential Social-Learning Process in Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_11.md,3,23,Uneven Costs and Benefits of Transformer Capacity Investment,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_11.md,4,33,Reciprocal Benefit through Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_11.md,5,42,Authorization-and-Investment Asymmetric Coordination Game,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_11.md,6,54,Mutual Restraint in Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_12.md,1,5,Capacitor Adoption Assurance Game,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_12.md,2,14,Transformer Capacity Authorization Dilemma,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_12.md,3,23,Mutual Exchange Coordination Game,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_12.md,4,32,Authorization and Investment Asymmetric Coordination Game,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_12.md,5,41,Groundwater Extraction Prisoner's Dilemma,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_12.md,6,50,Social Learning in Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_13.md,1,4,Mutual Investment in Voltage-Stabilising Equipment,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_13.md,2,13,Sequential Social-Learning Process in Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_13.md,3,26,Authorization and Investment in Transformer Capacity,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_13.md,4,36,Reciprocal Benefit through Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_13.md,5,46,Formal vs. Informal Requests and Investment Decisions,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,FP-duplicate,duplicate generated AS for AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_13.md,6,56,Mutual Restraint in Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_14.md,1,4,Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_14.md,2,14,Transformer Capacity,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_14.md,3,24,Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_14.md,4,34,Authorization and Investment,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_14.md,5,44,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_14.md,6,54,Social Learning,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_15.md,1,4,Coordination for Voltage-Stabilising Equipment,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_15.md,2,14,Observational Learning for Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_15.md,3,23,Authorization Dilemma for Transformer Capacity,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_15.md,4,33,Reciprocal Benefit through Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_15.md,5,43,Formal vs. Informal Request and Investment,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_15.md,6,52,Mutual Restraint in Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_16.md,1,4,Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_16.md,2,14,Social Learning in Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_16.md,3,25,Transformer Capacity Authorization,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_16.md,4,35,Informal Exchange between Farmer and Staff,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_16.md,5,45,Formal vs. Informal Request and Investment,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_16.md,6,55,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_17.md,1,4,Mutual Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_17.md,2,13,Sequential Social Learning in Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_17.md,3,23,Uneven Costs and Benefits of Transformer Capacity,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_17.md,4,33,Informal Exchange between Farmer and Staff,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_17.md,5,43,Formal versus Informal Requests,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_17.md,6,52,Groundwater-Extraction Prisoner’s Dilemma,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_18.md,1,4,Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_18.md,2,14,Social Learning,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_18.md,3,25,Transformer Capacity,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_18.md,4,35,Informal Exchange,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_18.md,5,45,Authorization and Investment,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_18.md,6,55,Groundwater Extraction,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_19.md,1,5,Capacitor Adoption Assurance Game,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_19.md,2,14,Transformer Capacity Authorization Dilemma,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_19.md,3,23,Mutual Exchange Coordination Game,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_19.md,4,32,Authorization and Investment Asymmetric Coordination Game,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_19.md,5,41,Groundwater Extraction Prisoner's Dilemma,AS6: Groundwater-extraction prisoner's dilemma between farmers,TP,generated AS matches AS6: Groundwater-extraction prisoner's dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_19.md,6,50,Social Learning and Capacitor Adoption Sequential Game,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_20.md,1,4,Capacitor Adoption,AS1: Capacitor-adoption assurance game between neighbouring farmers,TP,generated AS matches AS1: Capacitor-adoption assurance game between neighbouring farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_20.md,2,14,Social Learning in Capacitor Adoption,AS2: Sequential social-learning process in capacitor adoption,TP,generated AS matches AS2: Sequential social-learning process in capacitor adoption,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_20.md,3,24,Transformer Capacity Authorization,AS3: Asymmetric transformer-capacity authorization dilemma between farmers,TP,generated AS matches AS3: Asymmetric transformer-capacity authorization dilemma between farmers,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_20.md,4,34,Informal Exchange Between Farmer and Staff,AS4: Mutual-exchange coordination game between farmer and sub-station staff,TP,generated AS matches AS4: Mutual-exchange coordination game between farmer and sub-station staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
ODD-only,Llama-3.3-70B,run_20.md,5,44,Formal vs. Informal Request and Investment,AS5: Authorization-and-investment asymmetric coordination between farmer and staff,TP,generated AS matches AS5: Authorization-and-investment asymmetric coordination between farmer and staff,,Electricity,ODD-only,ODD_electricity/Batch_30Runs_ODDOnly/Electricity_evaluation_as_level_ODD-only.csv,1.0
